filename,avgTemperatureC,avgPressureKPa,fluxValue,fluxType,plotID,segSD,avgCO2,avgH2O,r2,aic,param,fluxMethodJustification,fluxDirectionFlag,redo,dayOrNight,r2Flag,segFlag,fluxFlag
data/rawData/LI7500/LI7500_Site 1/old/1_2000_west_2_day_resp.txt,31.3214560010593,80.129595190678,-3.51635026497399,resp,2000west2,0.684194065653985,425.116939141949,14.7439155084746,0.921309423482915,14.7917846926938,co2,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/old/1_2000_west_1_night_resp.txt,16.1638924231169,80.2907693061952,-2.5956595569983,resp,2000west1,0.569273752504642,422.501277819046,17.9320444807607,0.948923584624462,0.831323697759164,co2,checked only linear fit,Looks good!,FALSE,night,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/old/1_2000_west_1_day_redo2_resp.txt,30.5629876948821,80.1237112008549,-4.78136311796805,resp,2000west1,0.694685233236179,424.064007795285,15.5410641110393,0.96645539447499,-1.7601149398561,co2,checked only linear fit,Looks good!,TRUE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/old/1_2000_east_5_night_resp.txt,15.8502655172414,80.403275862069,-3.23942832751006,resp,2000east5,0,423.464862068966,17.2157724137931,0.84769354009529,11.0762486564183,co2,checked only linear fit,Looks good!,FALSE,night,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/old/1_2000_east_3_night_resp.txt,15.8829476190476,80.4053476190476,-3.67068188440642,resp,2000east3,0,420.858738095238,17.50295,0.981106351064937,-38.8006192320126,co2,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,night,Looks good!,Looks good!,discard
data/rawData/LI7500/LI7500_Site 1/old/1_2000_east_3_day_resp.txt,32.0134175711477,80.1809087634964,-5.00571815379503,resp,2000east3,0,431.596560108971,18.4208593816649,0.870564412859985,34.2686966204669,co2,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/old/1_2000_east_2_night_resp.txt,16.0053787234043,80.3875276595745,-2.16699378751885,resp,2000east2,0,418.875893617021,17.1042574468085,0.969576867128179,-60.0911892645398,co2,checked only linear fit,Looks good!,FALSE,night,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/old/1_2000_east_2_day_resp.txt,31.5831588235294,80.169237254902,-5.31069219694219,resp,2000east2,0,423.881509803922,16.6176862745098,0.926483825719759,86.995128420958,co2,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,day,Looks good!,Looks good!,discard
data/rawData/LI7500/LI7500_Site 1/old/1_2000_east_2_day_redo_resp.txt,31.9093881772677,80.1850927874406,-7.0142988877987,resp,2000east2,0.261449311707976,430.221452260087,18.1385322525028,0.8787559224166,87.6584654802494,co2,checked only linear fit,Looks good!,TRUE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/old/1_2000_east_1_night_resp.txt,15.9353699055862,80.3770864280095,-1.38901609096878,resp,2000east1,1.97711188908573,422.534497639654,17.5192448072384,0.870491208597709,0.738256892202158,co2,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,night,Looks good!,"Not good, segments are extremely variable. Suggest to discard",discard
data/rawData/LI7500/LI7500_Site 1/old/1_2000_east_1_day_resp.txt,32.3016209777228,80.1802095133227,-13.8166747903674,resp,2000east1,1.61690291817697,441.107116555038,22.9973257553145,0.978328133905246,44.5763770718431,co2,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_west_5_night_resp.txt,10.9123115139752,79.9329245885093,-3.23686960889167,resp,2000west5,0.20435536536902,434.260579658385,15.6844331909938,0.936418049252536,-10.9978261908214,co2,checked only linear fit,Looks good!,FALSE,night,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_west_5_day_resp.txt,19.3988346726637,79.9823806496752,-4.50534763400896,resp,2000west5,0.132804042205511,411.846644977511,23.3176731234383,0.959575713033757,54.9534394767684,co2,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_west_4_night_resp.txt,10.9285251114242,79.9369273753415,-10.2823399840452,resp,2000west4,1.4609988676593,451.9367671875,15.740125995987,0.98580881844241,19.8670103344851,co2,checked only linear fit,Looks good!,FALSE,night,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_west_4_day_resp.txt,20.1685546233308,79.9927825648778,-4.20941154963187,resp,2000west4,0.798166145211098,413.539785588309,24.2468103804485,0.947795779225032,6.141541315233,co2,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_west_3_night_resp.txt,10.7006835190142,79.9504383803184,-5.13600710859918,resp,2000west3,0.750915542426294,434.471316706062,15.8871659308954,0.988118825831017,-35.6146316650467,co2,checked only linear fit,Looks good!,FALSE,night,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_west_3_day_resp.txt,20.0342452574526,79.9830732158988,-3.47770517747805,resp,2000west3,0.135823993773632,409.851987804878,24.3615655600723,0.943106137705123,4.46651082330812,co2,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_west_2_night_resp.txt,10.6988396584699,79.9361665300547,-6.95598119974206,resp,2000west2,1.45943029890527,450.847723907104,16.0694102459016,0.987393449388202,27.4692687983483,co2,checked only linear fit,Looks good!,FALSE,night,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_west_2_day_resp.txt,20.6138064911386,79.9919890290705,-4.89471800890437,resp,2000west2,0.518037275395023,410.609273250032,24.4798256381487,0.865670345692624,46.1099690358212,co2,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_west_1_night_resp.txt,10.5355394783378,79.9183629365606,-3.53177049950809,resp,2000west1,0.309178227528537,428.273248563218,16.0863536527409,0.981126880048441,-50.8486769191337,co2,checked only linear fit,Looks good!,FALSE,night,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_west_1_day_resp.txt,20.41342,80.0033085714286,-13.7182950788441,resp,2000west1,0,409.067657142857,25.2401171428572,0.96266863203375,74.1184983866777,co2,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_east_5_night_resp.txt,9.4792768865531,79.9881969191736,-5.26198167548787,resp,2000east5,0.665543344300458,425.639923885466,15.0222713664371,0.87488383094265,30.6171009288088,co2,checked only linear fit,Looks good!,FALSE,night,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_east_5_day_resp.txt,25.0581492537313,80.1336552238806,-8.19746219658773,resp,2000east5,0,409.928985074627,30.4530328358209,0.973081015735997,133.708315639846,co2,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_east_4_night_resp.txt,9.40274500158291,79.9818914281192,-4.86095695854907,resp,2000east4,0.623227863980274,432.888229547121,14.8764550419888,0.974740424324392,-31.8619871281146,co2,checked only linear fit,Looks good!,FALSE,night,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_east_4_day_resp.txt,24.7364068181818,80.1266840909091,-9.89573399578711,resp,2000east4,0,409.552,29.8058272727273,0.952242278950992,95.5102784997109,co2,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_east_3_night_resp.txt,9.49041098425267,79.9780192092221,-6.8814765055022,resp,2000east3,0.889020779159933,430.335581537743,14.8271559263449,0.982080877669368,0.599664301653497,co2,checked only linear fit,Looks good!,FALSE,night,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_east_3_day_resp.txt,25.005686110274,80.1274396456124,-7.15464577727919,resp,2000east3,1.22886864396013,414.358818441619,31.5453589310109,0.964325500541832,24.9183539843345,co2,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_east_2_night_redo_resp.txt,9.53262750106444,79.9802343023827,-6.41369365048212,resp,2000east2,0.194799413186285,438.8253784451,14.7769567804798,0.987837075843192,-15.4504877184332,co2,checked only linear fit,Looks good!,TRUE,night,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_east_2_day_resp.txt,23.8994882352941,80.1172745098039,-7.26189614061978,resp,2000east2,0,407.102921568627,29.1942549019608,0.991434830110026,3.27866480151633,co2,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,day,Looks good!,Looks good!,discard
data/rawData/LI7500/LI7500_Site 1/1_2000_east_1_night_redo_resp.txt,9.82005380885775,79.9725277673706,-1.72029445796985,resp,2000east1,0,452.31125629946,15.2693332001216,0.872690499266715,-28.0110365582995,co2,checked only linear fit,Weird flux! Both positive and negative segments identified,TRUE,night,Looks good!,Looks good!,discard
data/rawData/LI7500/LI7500_Site 5/5_2800_west_5_day_photo.txt,18.8194678372726,73.0145415042235,0.827946850171164,photo,2800west5,0.850953200725444,402.480000446719,16.4405252497563,0.934449843229749,-26.3628964370066,co2,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,day,Looks good!,"Not good, segments are extremely variable. Suggest to discard",discard
data/rawData/LI7500/LI7500_Site 5/5_2800_west_4_day_redo_photo.txt,20.1678714285714,72.9874114285714,-6.8598166773213,photo,2800west4,0,410.125057142857,14.5637685714286,0.960826220504898,33.7242481255022,co2,checked only linear fit,Looks good!,TRUE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 5/5_2800_west_3_day_redo_photo.txt,20.7986953488372,72.9927744186047,1.05413453339507,photo,2800west3,0,408.521895348837,18.4099953488372,0.91455675777485,-21.6723519591791,co2,checked only linear fit,Looks good!,TRUE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 5/5_2800_west_3_day_photo.txt,21.3373655858586,72.9935225858586,-2.84154040029707,photo,2800west3,0,414.827333737374,18.527683989899,0.930245837981665,-19.3369763257859,co2,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,day,Looks good!,Looks good!,discard
data/rawData/LI7500/LI7500_Site 5/5_2800_west_2_day_redo_photo.txt,21.9848180955941,72.9712505467504,-2.95994158798121,photo,2800west2,1.52915423035715,412.942359813597,19.0840727417265,0.924348985433503,-25.2858138354329,co2,checked only linear fit,Weird flux! Both positive and negative segments identified,TRUE,day,Looks good!,"Not good, segments are extremely variable. Suggest to discard",discard
data/rawData/LI7500/LI7500_Site 5/5_2800_west_2_day_photo.txt,21.7822561437075,72.9729740858844,-4.69769341667893,photo,2800west2,1.57658284329964,413.08815710034,17.5581901360544,0.957374358870947,-16.4447126869386,co2,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,day,Looks good!,"Not good, segments are extremely variable. Suggest to discard",discard
data/rawData/LI7500/LI7500_Site 5/5_2800_west_1_day_photo.txt,20.2442625,72.9739916666667,2.83417537802986,photo,2800west1,0,400.290791666667,17.5077166666667,0.908682284107716,32.8499624720265,co2,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 5/5_2800_east_5_day_redo_photo.txt,18.7768242424242,73.1318454545455,3.39557012568657,photo,2800east5,0,419.816575757576,14.6129515151515,0.960468545393503,-18.2906305984764,co2,checked only linear fit,Weird flux! Both positive and negative segments identified,TRUE,day,Looks good!,Looks good!,discard
data/rawData/LI7500/LI7500_Site 5/5_2800_east_5_day_photo.txt,19.7242107645317,73.1237029995325,-2.92708319880396,photo,2800east5,2.04296582237304,425.034367586099,19.0440191422783,0.967027942027657,12.2872977314786,co2,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,day,Looks good!,"Not good, segments are extremely variable. Suggest to discard",discard
data/rawData/LI7500/LI7500_Site 5/5_2800_east_4_day_photo.txt,22.2353040697674,73.1265145348837,,photo,2800east4,0,437.851843023256,16.3489453488372,,,co2,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,day,,,discard
data/rawData/LI7500/LI7500_Site 5/5_2800_east_3_day_photo.txt,22.9883210526316,73.115049122807,,photo,2800east3,0,415.762710526316,19.0694385964912,,,co2,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,day,,,discard
data/rawData/LI7500/LI7500_Site 5/5_2800_east_2_day_photo.txt,23.3551123181531,73.1175859977862,-1.77109102323543,photo,2800east2,0,411.469811195446,20.675746070525,0.825539947001392,3.80339559345594,co2,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,day,Looks good!,Looks good!,discard
data/rawData/LI7500/LI7500_Site 5/5_2800_east_1_day_photo.txt,23.1798,73.1307258064516,-2.34489450554593,photo,2800east1,0,428.548161290323,18.476564516129,0.889201640471801,-8.38469924533417,co2,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 4/4_2600_west_5_day_photo.txt,18.2148,74.8658137931035,6.30438553793564,photo,2600west5,0,391.539620689655,21.0333137931035,0.970233546073671,3.04844258168274,co2,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,day,Looks good!,Looks good!,discard
data/rawData/LI7500/LI7500_Site 4/4_2600_west_4_day_photo.txt,17.3624098048153,74.8546869635344,3.93113967439212,photo,2600west4,0.891104070857286,387.1209628331,21.6153553617345,0.874620718017283,21.1392059604567,co2,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 4/4_2600_west_3_day_photo.txt,16.5355180882353,74.8426285661765,3.99185247546409,photo,2600west3,0.66146818294061,394.785695955882,19.3678091544118,0.977252202428237,-22.6923700690866,co2,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 4/4_2600_west_2_day_photo.txt,14.9803716981132,74.8418301886792,3.76514559097729,photo,2600west2,0,391.54558490566,19.5867188679245,0.883593640251014,86.0135422592913,co2,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,day,Looks good!,Looks good!,discard
data/rawData/LI7500/LI7500_Site 4/4_2600_west_1_day_photo.txt,14.3121857538186,74.8312544656665,2.30144996514992,photo,2600west1,0.247032733430425,394.082339157329,19.6782305461353,0.821130320913511,15.1911895732635,co2,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 4/4_2600_east_5_day_redo_photo.txt,23.0383875,74.911603125,6.61791276889653,photo,2600east5,0,397.24084375,34.471315625,0.788829529996519,82.4886612107414,co2,checked only linear fit,Weird flux! Both positive and negative segments identified,TRUE,day,Looks good!,Looks good!,discard
data/rawData/LI7500/LI7500_Site 4/4_2600_east_5_day_photo.txt,20.6131915830374,74.9046288859726,-3.08434547208614,photo,2600east5,2.04414509195732,398.187223285815,29.2073921337039,0.884945928614892,64.2560381519772,co2,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,day,Looks good!,"Not good, segments are extremely variable. Suggest to discard",discard
data/rawData/LI7500/LI7500_Site 4/4_2600_east_4_day_photo.txt,22.941452631579,74.9109210526316,5.13706390742119,photo,2600east4,0,406.328947368421,30.5736684210526,0.744667873220116,100.032280544735,co2,checked only linear fit,Looks good!,FALSE,day,"Be careful, R2 is suspiciously low",Looks good!,discard
data/rawData/LI7500/LI7500_Site 4/4_2600_east_3_day_redo_photo.txt,23.9843215189873,74.9241071481757,5.62572403582294,photo,2600east3,0.619463544042455,405.460674857285,27.2179527674361,0.974453592522807,20.0741351535524,co2,checked only linear fit,Looks good!,TRUE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 4/4_2600_east_3_day_photo.txt,23.8108,74.9279932916667,-7.5568963458071,photo,2600east3,0,397.279676666667,28.368642875,0.876366849221811,79.9877158300349,co2,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,day,Looks good!,Looks good!,discard
data/rawData/LI7500/LI7500_Site 4/4_2600_east_2_day_redo2_photo.txt,23.563349137931,74.8937137931035,,photo,2600east2,0,417.985629310345,27.0240146551724,,,co2,checked only linear fit,Weird flux! Both positive and negative segments identified,TRUE,day,,,discard
data/rawData/LI7500/LI7500_Site 4/4_2600_east_2_day_redo_photo.txt,22.6678008133153,74.8947405434098,-3.1934618346143,photo,2600east2,1.30613166229574,419.610746441745,25.7563699910031,0.920141173163854,-14.0594633472773,co2,checked only linear fit,Weird flux! Both positive and negative segments identified,TRUE,day,Looks good!,"Not good, segments are extremely variable. Suggest to discard",discard
data/rawData/LI7500/LI7500_Site 4/4_2600_east_2_day_photo.txt,22.372979752322,74.8957973993808,-4.37383821094377,photo,2600east2,0,427.50973869969,26.3315199793602,0.971143685466153,-13.0396173316614,co2,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 4/4_2600_east_1_day_photo.txt,22.8994042467949,74.9031665598291,4.74761241210605,photo,2600east1,1.15079746278991,413.626762286325,26.8050861912393,0.940934726739091,120.793900837513,co2,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 3/old/3_2400_west_5_day_photo.txt,24.0617245806369,76.0795840754693,-8.4166744267019,photo,2400west5,22.7217766853591,475.212176993786,14.9812377273898,0.79938627189629,298.991885727725,co2,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,day,Looks good!,"Not good, segments are extremely variable. Suggest to discard",discard
data/rawData/LI7500/LI7500_Site 3/old/3_2400_west_4_day_photo.txt,24.0438327272727,76.0855636363636,1.51650294701297,photo,2400west4,0,423.904636363636,19.5215545454545,0.844933171377371,12.9039819839415,co2,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,day,Looks good!,Looks good!,discard
data/rawData/LI7500/LI7500_Site 3/old/3_2400_west_3_day_photo.txt,22.7746811565696,76.1409161683714,0.477413111548576,photo,2400west3,1.88736036935485,426.385898505114,17.9496787568843,0.783082043112872,45.3458510404887,co2,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,day,Looks good!,"Not good, segments are extremely variable. Suggest to discard",discard
data/rawData/LI7500/LI7500_Site 3/old/3_2400_west_2_day_photo.txt,23.7702641025641,76.1486247863248,,photo,2400west2,0,436.784452991453,20.789152991453,,,co2,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,day,,,discard
data/rawData/LI7500/LI7500_Site 3/old/3_2400_west_1_day_photo.txt,22.4894982758621,76.1584362068966,,photo,2400west1,0,427.514594827586,20.8749448275862,,,co2,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,day,,,discard
data/rawData/LI7500/LI7500_Site 3/3_2400_west_5_day_redo_photo.txt,22.3961915584416,76.3289128342246,-0.30566539902236,photo,2400west5,1.26693470258907,409.409016806723,22.9998109625668,0.835848522317497,1.59662204543516,co2,checked only linear fit,Weird flux! Both positive and negative segments identified,TRUE,day,Looks good!,"Not good, segments are extremely variable. Suggest to discard",discard
data/rawData/LI7500/LI7500_Site 3/3_2400_west_5_day_photo.txt,22.7279205019442,76.3229159773772,-8.60596655312758,photo,2400west5,3.55379242519455,410.726576882291,25.5310887239307,0.948848076237355,31.6936919417121,co2,checked only linear fit,Looks good!,FALSE,day,Looks good!,"Not good, segments are extremely variable. Suggest to discard",discard
data/rawData/LI7500/LI7500_Site 3/3_2400_west_4_day_photo.txt,23.0806413793103,76.2811634482759,,photo,2400west4,0,403.82355862069,27.1349131034483,,,co2,checked only linear fit,Looks good!,FALSE,day,,,
data/rawData/LI7500/LI7500_Site 3/3_2400_west_3_day_photo.txt,22.6271980769231,76.2840076923077,3.17682442417697,photo,2400west3,0,407.023538461539,27.5834730769231,0.951747784295891,15.933884642407,co2,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 3/3_2400_west_2_day_redo_photo.txt,23.0226058823529,76.2437911764706,-2.80743623858167,photo,2400west2,0,411.049764705882,26.2839117647059,0.823622335315474,24.2938307650477,co2,checked only linear fit,Looks good!,TRUE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 3/3_2400_west_2_day_photo.txt,22.263684604434,76.2377087372818,0.149817781706301,photo,2400west2,1.03912839369635,413.594992889351,25.1759542895132,0.861911123181009,-12.9716177730277,co2,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,day,Looks good!,"Not good, segments are extremely variable. Suggest to discard",discard
data/rawData/LI7500/LI7500_Site 3/3_2400_west_1_day_redo_photo.txt,22.5777540004271,76.2320578602822,-1.88920438469866,photo,2400west1,0,411.490321671204,27.0708570342889,0.97778275291438,69.6819232004867,co2,checked only linear fit,Weird flux! Both positive and negative segments identified,TRUE,day,Looks good!,Looks good!,discard
data/rawData/LI7500/LI7500_Site 3/3_2400_west_1_day_photo.txt,22.0919106767984,76.2305845202634,-1.43783248433894,photo,2400west1,0,414.13144627153,24.2774355759878,0.963058386564837,10.1895531054693,co2,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,day,Looks good!,Looks good!,discard
data/rawData/LI7500/LI7500_Site 3/3_2400_east_5_day_photo.txt,25.1249982608696,76.2917330434783,,photo,2400east5,0,439.646208695652,33.5072356521739,,,co2,checked only linear fit,Looks good!,FALSE,day,,,
data/rawData/LI7500/LI7500_Site 3/3_2400_east_4_day_photo.txt,24.6389674011099,76.304892609533,-55.4575806254121,photo,2400east4,0,482.973379811469,34.3604662696703,0.959598386446933,178.075442733871,co2,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,day,Looks good!,Looks good!,discard
data/rawData/LI7500/LI7500_Site 3/3_2400_east_3_day_photo.txt,22.7374035336539,76.2955643509616,-0.191839980255405,photo,2400east3,6.33062105632234,424.651025961539,29.7349667307692,0.851726461570246,140.066050638518,co2,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,day,Looks good!,"Not good, segments are extremely variable. Suggest to discard",discard
data/rawData/LI7500/LI7500_Site 3/3_2400_east_2_day_redo_photo.txt,22.2565841555977,76.305645113852,8.71648273795437,photo,2400east2,0.915530249991134,438.21515227704,27.9175984819734,0.854903555133093,93.5943915926684,co2,checked only linear fit,Weird flux! Both positive and negative segments identified,TRUE,day,Looks good!,Looks good!,discard
data/rawData/LI7500/LI7500_Site 3/3_2400_east_1_day_photo.txt,21.979864516129,76.3011161290323,13.3638332319864,photo,2400east1,0,450.288096774194,31.6007161290323,0.962123497539571,60.9136437975889,co2,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 2/2_2200_west_5_day_photo.txt,23.4004887375887,78.6843617872341,5.5381544695921,photo,2200west5,0.213227170450127,389.851272624114,28.7874036312057,0.976432260371737,-2.60941046580266,co2,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 2/2_2200_west_4_day_photo.txt,24.3282962059621,78.6938329494128,8.1831684142312,photo,2200west4,0.0886820802723183,395.00455736224,29.1607902213189,0.961406375254107,69.1620521407499,co2,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 2/2_2200_west_3_day_photo.txt,26.117136091954,78.6987697651174,6.25528693539364,photo,2200west3,1.45363795944503,387.775208995502,35.414947816092,0.928672822669989,138.363668961404,co2,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 2/2_2200_west_2_day_photo.txt,22.9011731831473,78.6827683054227,5.04258967703463,photo,2200west2,1.36209361301224,391.164956439394,27.4599761450027,0.895670227398405,20.8998985261902,co2,checked only linear fit,Looks good!,FALSE,day,Looks good!,"Not good, segments are extremely variable. Suggest to discard",discard
data/rawData/LI7500/LI7500_Site 2/2_2200_west_1_day_redo_photo.txt,24.6367635961384,78.6670634620542,6.48904413081078,photo,2200west1,0.666593766766198,392.322676493123,29.9648780322185,0.945286591013056,38.8009140575579,co2,checked only linear fit,Looks good!,TRUE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 2/2_2200_west_1_day_photo.txt,23.8797762162162,78.674424948025,-3.4303000780111,photo,2200west1,7.64757378288381,388.023987941788,30.9179301455302,0.933883010764115,63.8116141161426,co2,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,day,Looks good!,"Not good, segments are extremely variable. Suggest to discard",discard
data/rawData/LI7500/LI7500_Site 2/2_2200_east_5_day_redo2_photo.txt,21.3372586206897,78.738524137931,13.5123675671353,photo,2200east5,0,391.849275862069,22.8647,0.963413278298676,51.1457065613975,co2,checked only linear fit,Weird flux! Both positive and negative segments identified,TRUE,day,Looks good!,Looks good!,discard
data/rawData/LI7500/LI7500_Site 2/2_2200_east_5_day_redo_photo.txt,19.4421359357061,78.7713067738232,1.90493376222558,photo,2200east5,0,388.912929200153,25.53475713739,0.821984973984196,-23.9021933484235,co2,checked only linear fit,Weird flux! Both positive and negative segments identified,TRUE,day,Looks good!,Looks good!,discard
data/rawData/LI7500/LI7500_Site 2/2_2200_east_5_day_photo.txt,19.1667022727273,78.7873,18.5430850823677,photo,2200east5,0,374.615704545455,26.4199181818182,0.97183211130521,126.470002763406,co2,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 2/2_2200_east_4_day_photo.txt,20.382254602466,78.761957557398,7.23692358623714,photo,2200east4,0.955104427306782,378.684128082483,27.2332745429422,0.976843593494259,84.2569375965669,co2,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 2/2_2200_east_3_day_photo.txt,21.7248505502846,78.7688521062619,15.0002106873847,photo,2200east3,3.67786883082979,370.27340113852,29.6164785578748,0.963901730026701,115.605019236013,co2,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 2/2_2200_east_2_day_photo.txt,22.706425423497,78.7763535276763,13.6628343909871,photo,2200east2,1.5819672167509,379.621857368946,30.7627524348228,0.954004000186092,62.0103016686288,co2,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 2/2_2200_east_1_day_photo.txt,20.4027536911281,78.7613431544359,9.57391930428558,photo,2200east1,0.389935361483811,373.752077108434,26.5663576560789,0.942844465776116,105.402130114233,co2,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/old/1_2000_west_4_day_photo.txt,30.2717013888889,80.1458347222222,-1.88666499413337,photo,2000west4,0,411.898541666667,15.910925,0.940441805296502,4.17428125359339,co2,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/old/1_2000_west_3_day_photo.txt,30.90201971775,80.1360584873783,-2.22623256239379,photo,2000west3,0.101564715817417,417.282273603657,13.9293183760684,0.974702996921568,-46.3686255505425,co2,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/old/1_2000_west_2_day_photo.txt,31.2828709677419,80.1379774193548,-4.72618692871915,photo,2000west2,0,413.782225806452,17.2732129032258,0.917590771411078,20.9185856092881,co2,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
